Return,Risk
0.11015344875679921,0.21188309205725947
0.16518188954279903,0.247225676991059
0.15604576750034124,0.2258441719563017
0.12578440338032357,0.20719717026495268
0.12190542736608702,0.24901235698882598
0.16447493338607036,0.22706316356914938
0.14165738957285648,0.23134630950970456
0.1783385082557189,0.262018427807149
0.13451641975441736,0.2476955686313953
0.21154005120062888,0.3070340954851464
0.1707691344834808,0.2684403954713015
0.17437849609828004,0.323604152748067
0.14054649934933822,0.23593228170777442
0.13889225982275163,0.23117466006912465
0.14240559108102951,0.19794425698751072
0.13323261914290194,0.2493461219809175
0.16154000275797947,0.26058997063350353
0.13093921341386808,0.23059744374356322
0.10158939464152782,0.23219872305323416
0.1574226241549505,0.19772543529304823
0.13640192499290268,0.23421245479624056
0.1572892076284861,0.31898786674311874
0.17805317496937673,0.2631717157848552
0.15455853194245528,0.2493410069822221
0.18035556899757468,0.2925092878012891
0.12486068795493047,0.21951984308125874
0.0861719205859528,0.2553325885509062
0.127327098262174,0.23267962129824898
0.19132513500196313,0.2629535007867771
0.1584476483816804,0.24816005112919987
0.1254516617093226,0.21199560071776694
0.2174533552857055,0.26236941173161826
0.15527488372458617,0.23725576565766623
0.13903484178355444,0.23785624067523717
0.12077187620796584,0.23662006538752925
0.16504950601099877,0.23922525032246328
0.16574685484574314,0.21722178666832
0.17338672037860373,0.2440297282453065
0.1823018710658647,0.242925787640563
0.18082258780043314,0.22352178553535773
0.12394201237487806,0.2583745239654226
0.17911778919792637,0.25192252093447404
0.1786381450786812,0.242811900141254
0.1694615428030022,0.27804152715286745
0.10877743381404367,0.2345072415883358
0.18070113767019103,0.23430461446911097
0.12846218889990224,0.21088253029037712
0.18170493385332698,0.23342267485124663
0.12908783270011254,0.25008724531215915
0.2057673835690769,0.22326928384688288
0.12993761480163016,0.2846449152852631
0.09940101613617801,0.2520450791006261
0.17153689098212566,0.24749801425534596
0.17115415672398598,0.22786096611865486
0.14382128787131299,0.23951981982777118
0.17576991718280716,0.2212213838759209
0.1666233155331007,0.24609312842291073
0.19216461500205875,0.20368291401059938
0.12496336845349781,0.23881324419569774
0.14237479598051567,0.24511712771838542
0.1297001118829597,0.23041557878458593
0.1866429286922912,0.23940058036549527
0.15443051765092153,0.2512483518430851
0.1960050144274333,0.25008373237186393
0.12970791960326836,0.2995923730750008
0.21776482350162357,0.2778998947125738
0.2066889403916666,0.24875095153687732
0.13922259602332282,0.2439882915633299
0.21220519798666745,0.2585397109915469
0.11761040540741516,0.23568036498119557
0.15918936646577084,0.26400027374829704
0.14810284387474335,0.1879150726894311
0.1226678740791926,0.24225987679827987
0.17534351271612228,0.2033638940028179
0.1511858070458495,0.25082571657634556
0.13897928072158405,0.21168864431081996
0.19366075850292522,0.23162919859094386
0.1334722865772779,0.21847047472144732
0.14695958285464633,0.2467928477969589
0.14435253034891446,0.25675940004760517
0.1453331873429812,0.2389073062114631
0.09725114549423856,0.23119214275550434
0.1664427712259337,0.2279034503966354
0.1510857226710105,0.2062173446633615
0.1827112327241424,0.26501782710863464
0.17859544101636565,0.2685980279457417
0.14006321887549428,0.2389574906065375
0.1990838572486046,0.27046734293607855
0.1358585951650301,0.23908059721810843
0.20083661468545574,0.24207522597130637
0.18533250731371612,0.27587195739164944
0.1308561656958487,0.2438812412363713
0.18351318472109993,0.25314813063591723
0.14544954330967555,0.2028775173591544
0.20073081166818893,0.3090220031443111
0.14781354053200343,0.24701798711369774
0.1538592806291459,0.22231943133248494
0.1173422824397378,0.21948499170483082
0.14810632718609784,0.23664139506518672
0.15860256682290283,0.2664230515271276
0.1465622183604721,0.22005986121917273
0.11682683518796096,0.23245428634104018
0.14988270623521255,0.24045619511148444
0.16227744556108023,0.22822113221018586
0.13084921946007283,0.2255106003196161
0.23883920118214005,0.2742076428244778
0.18390808393517835,0.23315398900040962
0.1476405932618776,0.27245326795273084
0.15935970993038534,0.27996666805273784
0.1590754000548067,0.2428142128827619
0.10421587373911366,0.19555312583365794
0.1756640569183908,0.2661298150603223
0.13298318161694686,0.23348873236283849
0.10723286098352185,0.20891603039838147
0.19872645365128427,0.27094272695998484
0.10794869613306768,0.22138132168147434
0.1386129977858847,0.23723237901313265
0.12866186090890244,0.22461018210450567
0.18582517792595188,0.2532927415925629
0.18568936141400175,0.24170624242695438
0.15977788491614597,0.25696272936010334
0.22608797929766344,0.29173625183732027
0.13239278945770006,0.23940804395714407
0.20090419009339108,0.23294744950496138
0.17775433664729684,0.2207541643135339
0.14488992676612486,0.2326630834393862
0.15231630944727884,0.23094062808245963
0.19401906306834749,0.2565324760020533
0.19897104414343586,0.23092673516352707
0.16340385256300965,0.2245859245681137
0.18084515401836498,0.22596091875900146
0.17107492868882881,0.2504288510235562
0.17466645697826672,0.31289496027063723
0.18122623426184153,0.22195573386772643
0.1709912521558325,0.22172938625840755
0.14349295309685925,0.2251048369952608
0.16029868950389328,0.2662844057674054
0.15204054048064344,0.22063126176884085
0.1483855279369478,0.23829243154400842
0.15373274329205286,0.20222829843709295
0.19825316582518118,0.2549068688358696
0.11090975442098124,0.23193757404684634
0.16274893222453515,0.22498792056231892
0.1644201112697457,0.23064168548121045
0.13625986059943154,0.2550304899112591
0.15613585836406801,0.2570818868378992
0.13496640058062767,0.2379184687243605
0.15250993201957036,0.2088786055258013
0.1532451841741956,0.23174828208867093
0.1801320924282616,0.21994448786076906
0.23190314059744038,0.2761822443845184
0.1263563002367776,0.20991096853739813
0.13971671841615388,0.24974214110668952
0.15920762236005834,0.24994503921840455
0.18306547524463984,0.23910426970380735
0.12392963097688772,0.24480188121514398
0.12468271422285686,0.2251895944060119
0.133691120178858,0.251241738522425
0.16830363138763493,0.25759282010491824
0.15030901528364066,0.2691585760864249
0.1772998530389353,0.23760676005163497
0.12298714278602467,0.21391364555633802
0.12360606123304262,0.21984548152999464
0.15125952861713,0.2581120772204825
0.16846436418863606,0.24997817827100918
0.14663921359926188,0.21432575772753532
0.19853607960428757,0.22310274568063554
0.1258675312407225,0.21913929590532796
0.0999268203398794,0.22635077568536574
0.1355580231808026,0.23149070795673693
0.20006807828277928,0.22853153654128205
0.1520200017452939,0.2075729489868934
0.17727947919124143,0.25613634427839943
0.17338674018966674,0.24110174468103998
0.16915073734585764,0.2548011275837732
0.09957397060396823,0.20114082741621767
0.13800833318398242,0.23493376521171036
0.12012134342327795,0.2450842459010823
0.1335875459428689,0.2564397995722178
0.16101112235522125,0.22189685048857674
0.10077605078589441,0.2442721755253202
0.10286827460920434,0.23234972568358067
0.16986613378007434,0.24024344110669363
0.19145267529544424,0.3178132293313864
0.1820884267332457,0.23176053101788488
0.15593716892476922,0.23796143551811533
0.18669698913385024,0.26052307570758354
0.16313758855619498,0.22421046630027427
0.15695488659859277,0.21707706820998152
0.21220498144028865,0.2317030349189575
0.17741061018791193,0.29562329205866666
0.21277962026159392,0.2548993785105272
0.09945673933856503,0.2269020822416047
0.11648658297874616,0.2175143332137971
0.20791261525043192,0.2863620359641508
0.08307567203391025,0.28905499400674
0.14513488827121476,0.24375228618474828
0.11253230359523266,0.2259275659837494
0.15402313489246253,0.24059702957705412
0.16233908912904188,0.23732193291779105
0.11364185069147147,0.22561918592387745
0.1509106290882266,0.2657377981720769
0.1144269009530344,0.23985224280439363
0.15087573657106954,0.2506313789291185
0.17480286734343478,0.24438688244249335
0.1340052387917046,0.23090984883034174
0.180784811717032,0.23036280641088808
0.15073337547364316,0.24356281910627198
0.129713977742611,0.27829826215979125
0.12685954914825567,0.2809351188586298
0.19332287443894355,0.2351307946821856
0.1485373967901908,0.22333524266669605
0.1469974539940207,0.2530981938470381
0.1456767128427442,0.28479649675603497
0.1549318011490963,0.2785769515038219
0.1320507124717676,0.22564813355109578
0.175602656325661,0.25123052440193755
0.10684565997769516,0.21589527381828252
0.14470862631148712,0.21287919782939901
0.15054381875381512,0.2765223914877262
0.17659764871847036,0.26431373297890043
0.10588995977931155,0.2432830786461666
0.1459591986893913,0.24473470222810753
0.14820358271160408,0.23193058146438172
0.1982365539446686,0.32903339338422777
0.1450431967085254,0.24681670320089147
0.16546512825666498,0.24112693844387792
0.22233912610468176,0.25341455881869884
0.18854901397105953,0.25303042293254785
0.15395565905564546,0.19852433022215604
0.2110843792163379,0.24572912912695202
0.12300936222880304,0.20517654608387886
0.16188206757336282,0.22563877631056617
0.1733868389999743,0.24640946756263524
0.15192104481662425,0.20860987343152523
0.1771315167589906,0.218078227867427
0.21246160133856987,0.24437324637196825
0.16365650879241025,0.2534037689178728
0.18115538558768157,0.2668259467801696
0.19582393706221457,0.24457521456045597
0.19279981277072294,0.2544609929469428
0.16603135923206716,0.2009129289677718
0.21549647828612586,0.2546127029719002
0.1979117329295516,0.2551103993992097
0.22131295904263562,0.24601683722145326
0.14899556362596386,0.2553697890744022
0.1562818666445993,0.23770030355557364
0.136925503345685,0.21403998691115553
0.10660490208372324,0.25907223775244076
0.16057087567300918,0.2319531073332327
0.22508892810959474,0.2599692710930053
0.14189607474097088,0.24233841946716253
0.16620000109479335,0.26139459978460855
0.1551164820539976,0.23813877031240097
0.21774437141792563,0.25418727826365595
0.13422883477953904,0.2178058477355606
0.20882525808663482,0.28803549464583145
0.11358220888443836,0.2522099713535349
0.1359026728061367,0.24874382601387296
0.14097018326801303,0.26671156435145815
0.15037412600923644,0.27956547394612125
0.1957040612998152,0.28939245559816884
0.14593741191277637,0.2552304394389122
0.15032256764313429,0.2166203997968475
0.19495685385295247,0.24953109509772362
0.12983869304944592,0.22087374117426012
0.18006971226645208,0.22534845612136575
0.18992680893345676,0.2494057190562592
0.07743375937232433,0.22823608325897016
0.15280740112916644,0.27331561822207395
0.21544192972433007,0.26024126830087313
0.20459415093382868,0.26636867715779394
0.13648462836617484,0.2482216140294087
0.11428791561014548,0.22567186530999325
0.1118074807018372,0.24149143249751018
0.10246150417341524,0.25380660663096427
0.20033447499298238,0.25724602333712493
0.1521889683716351,0.2185155501121696
0.17244625545247122,0.25774170426905924
0.16400777255607218,0.2585224170820254
0.1907637301304398,0.28553224523731213
0.1531303602255641,0.22967351668811206
0.16136129461294743,0.24858693844550392
0.14853280940419175,0.2450659788122794
0.1248361441426754,0.22180582544956282
0.213418340919151,0.2458711659642086
0.1970651508202715,0.2541428477773241
0.1669209738776439,0.2497357464140634
0.11360749549970255,0.27418245285941273
0.21442327920211868,0.24573047259372854
0.1574806812135695,0.22535550576038338
0.21552183277212936,0.30364318950985564
0.18346672165450065,0.2472399957087934
0.15712835464876485,0.24162425515305574
0.08739336560165079,0.2538854749120819
0.1729771925434714,0.22529579855411005
0.14831086359837667,0.23460341607894125
0.10454729625138906,0.22523086950254337
0.18737779898378645,0.2311721286437079
0.19819613087058133,0.22419233625671386
0.1368367863485729,0.22474542182687007
0.17133107448584725,0.2627087491295865
0.1733604484131002,0.24626544788263416
0.2166404652244022,0.24235102994296986
0.13677548231132441,0.22018169190735198
0.11651296563139388,0.22381390726644712
0.18092275707842792,0.22396723930024537
0.13793801156776267,0.2519983015588346
0.13250955735830047,0.23770424331031362
0.14668875987145324,0.23768822459638222
0.16413255614730946,0.2000671169904023
0.1895055860242002,0.29199346894906164
0.18120148715923765,0.23515228243296363
0.17676774739511383,0.24823088798191675
0.1750189302793928,0.23569300536422041
0.18181236340075163,0.25467639388505897
0.18983203756139425,0.2399869629823578
0.17505570611342722,0.2565450358979844
0.2063375788057657,0.21838926290358468
0.17297535395739094,0.2569244181220012
0.1727392085603258,0.26151551215278557
0.16284292688098936,0.2627315045457669
0.16067182559296672,0.29840044561765183
0.14718066770616683,0.21656514527568685
0.16385772509211846,0.23738349443079423
0.2030636818069221,0.25806751767555586
0.17533861320824518,0.2725098245388806
0.14918691809506074,0.22861000105075982
0.19286326505128218,0.2553905488872843
0.07381192824927757,0.2595339494126468
0.1591942584702333,0.20755319456272117
0.1635070231074524,0.2536564730762021
0.08819434917313905,0.2404016488548961
0.1437434430311441,0.24382319330996843
0.17133306071949456,0.2507354989876439
0.1459324941279956,0.23437135164779846
0.1657848508302546,0.24105581570948229
0.14755637159809146,0.25509200602302634
0.15651819709652603,0.26142091342048884
0.17350837492192592,0.2313992294697268
0.1814766077353882,0.2371786061792468
0.10701121253284752,0.2590219655981984
0.216569397161478,0.2684634134662822
0.12700037953173626,0.24323437000055365
0.12359922654972018,0.21190567684834827
0.08589552370862137,0.25933384687388644
0.134860878463246,0.24081141405111298
0.1292700991458947,0.2129934050979518
0.11447664753673505,0.2549026447430057
0.19191150517647293,0.3056612039792806
0.15223253654042362,0.2574660373844482
0.16720296546511076,0.2050584538947149
0.1455227980153365,0.300383035630146
0.15541310143600845,0.24639874353452143
0.10108802605569003,0.2086566009112967
0.16811807986120267,0.2329639025282587
0.18450901373209108,0.23567458977786698
0.195476994824578,0.298065093470424
0.16595483168666514,0.26996819963816826
0.17260111330242053,0.23862648886478283
0.15944823650550552,0.22450851638905778
0.15392209779399393,0.23046288854417232
