Return,Risk
0.14963010806292115,0.20991500369981417
0.1301821265459203,0.2500203946255376
0.1526641236993153,0.2233853495341018
0.15505651276537194,0.24133103373114428
0.1929706889738101,0.26040374863661486
0.20039704277333087,0.23396173299956144
0.11584011220540923,0.24049974675951416
0.1496388874119288,0.23678647495182814
0.1648588378686225,0.24388615735441133
0.13462731977196662,0.268047890438587
0.1354267230762109,0.24504672091725987
0.18279483041201824,0.22674102348314695
0.14878966432576313,0.22990491262129537
0.13133287680805986,0.22399374515793108
0.19439929361429825,0.2350541457760216
0.136827105991339,0.2776897793476539
0.174104336232919,0.24604988855409626
0.16206659408379187,0.26270160361559564
0.15418621859248263,0.23690485382703982
0.13058990984698998,0.25390556148963267
0.1068028415795324,0.22238700664816818
0.15941511571419084,0.23871017417630214
0.17276366569993992,0.22143379039259245
0.18263520706198993,0.25827982066434113
0.18132665949075627,0.2232420990695301
0.20353111608770114,0.25307693936203035
0.15182777829485608,0.252146744608434
0.13066792929191454,0.2506022376376239
0.12863312667504978,0.2206704599334881
0.09481720257409178,0.22436414588017278
0.2272504699039356,0.28030270359377407
0.13511939958870978,0.24428363126447022
0.16583320684492095,0.21996513829541858
0.19274449346609562,0.25018503379364826
0.20694683412625067,0.2296659908358226
0.15827608276875738,0.246045545493755
0.1810711574708875,0.26520323530079115
0.18641548895363982,0.26867974508308173
0.1938592639857098,0.24398613939784777
0.10451062615100777,0.2350480633575792
0.13691436998494136,0.3050847536833088
0.1153020080149904,0.2599445918556153
0.1902695809789019,0.24804306072642426
0.14332622146491159,0.23186090644215274
0.20545321425113175,0.27113087149961895
0.17131336648270748,0.26133132708653356
0.16521493334673773,0.21265793934116656
0.0753230362202814,0.24183211244403865
0.11999679076777613,0.2633491314589039
0.1882824150042777,0.235842073655758
0.11499901010559546,0.25960579223546726
0.1748138942766857,0.2376724616710655
0.15453009482233246,0.22896793416108718
0.1557064706980603,0.23849134232664093
0.15635566684702765,0.2294973009709384
0.21465478843813401,0.2734503458246452
0.1327163517804743,0.25677403871079524
0.1700109963417241,0.23126983141892854
0.19005080515043257,0.2699403037221426
0.13090039464089007,0.22070390113983748
0.15708845795734283,0.228170147471532
0.1992528876951622,0.2555048246883962
0.24425210076726753,0.284425770391087
0.1986357776288401,0.21003024376303475
0.1836009898587343,0.26150271626919724
0.14833646967695213,0.2327022059108111
0.19247794492501402,0.25567882360731703
0.14463250238308367,0.23783176653079477
0.11246920231507576,0.2290168617140148
0.11104207257342555,0.24321160835554548
0.17283658874967703,0.24825018693236034
0.15868133503388143,0.22024259043290048
0.14760168162491935,0.22270896387950787
0.13929552756517502,0.2574004674446272
0.1794008298102501,0.24329329369081915
0.16929698637871785,0.22846271761002904
0.20778465738771837,0.30012622861213906
0.17219810910147,0.22361674705837373
0.1293822390396498,0.23978424634839832
0.20900866992494893,0.3156759431272625
0.1534260953678754,0.24344971131752868
0.19985647287732677,0.2812627396630394
0.16066388975499735,0.2438823055725101
0.1461811918469414,0.20075091784889432
0.15261636992551203,0.23000754464766804
0.15877354196787874,0.2434982353787944
0.12019376254487979,0.21914294995217873
0.2047485060700654,0.27317794461806955
0.14320747182247545,0.2201725505533629
0.14706281723945527,0.24537250403192284
0.14668893105516242,0.26719686007202736
0.17897267908155964,0.28799501793124127
0.1535055162024676,0.20884523219118517
0.1446274019075261,0.2254108192148464
0.1794933619102882,0.23678055763477338
0.24474996446960073,0.2754314660683792
0.17527720548864986,0.22896445675039728
0.1366225456587126,0.21071467476842978
0.16363494291618996,0.26516129688334944
0.1426634381897221,0.21826663747137695
0.1483474758315517,0.21995475290618322
0.1413248828732081,0.25598302317304195
0.14387124043434835,0.21314643986982204
0.17029936861880826,0.20504755699836363
0.1158987268982567,0.2539791327077005
0.13641920913592412,0.2519750435644014
0.123397348555885,0.2193677556916221
0.21818170465946454,0.28628343618987817
0.1759110338794023,0.27425864090983254
0.0838433270082116,0.22581839077841545
0.21063760039421595,0.2598085152048807
0.14316234320391216,0.22086936222231893
0.1665911243027241,0.23091803409886322
0.18765705953573225,0.25102441499834616
0.1534747874390367,0.2388063145812426
0.11876826756805976,0.2375098252711304
0.11986616076817304,0.26495501384863207
0.13107256826435307,0.22274899647784377
0.1677064333932997,0.25266045009644156
0.17142212599357184,0.26216871690035953
0.15393731339021904,0.2623468329657313
0.1934849229803526,0.26877161288142226
0.10783606864234054,0.2189483891175659
0.2174071261190297,0.24831186522912851
0.1706316055979452,0.23610268962225361
0.09999195012467793,0.2265714311887513
0.13755384410693255,0.2531522190530285
0.1676283627409084,0.2038576381495222
0.1965885116841864,0.2608031996835677
0.1739503910522744,0.22076446077114031
0.16007311889270642,0.23676830663642381
0.23519694444275316,0.24951474441527932
0.16490942741264408,0.27817561627994847
0.14923624147189557,0.23269387370668937
0.1774727683372284,0.2575853126952259
0.16364862278730227,0.21454332340755308
0.1819966241315484,0.2787880138022182
0.15224711642483518,0.23766295763951417
0.13493413193025214,0.20653960772378807
0.14513541327720916,0.25208905568312473
0.13730236439981852,0.24179449296562144
0.15018417309391568,0.23765912085389768
0.2145741258944397,0.256457025723205
0.16688196550859785,0.24206106886543768
0.17594739795504613,0.22327168118961474
0.16833119964722734,0.2157253870637709
0.17797655831171377,0.27364748774788095
