stock_price,strike_price,risk_free_rate,volatility,time_to_expiry,call_price,put_price,call_delta,put_delta,gamma,call_theta,put_theta,vega,call_rho,put_rho
50.0,100,0.05,0.2,1,0.0023994175533097323,45.12534186762472,0.0009174326039451515,-0.9990825673960548,0.0003110898644849087,-4.8570147551898154e-05,0.012981969914101719,0.0015554493224245434,0.0004347221264394784,-0.9507947023742745
51.01010101010101,100,0.05,0.2,1,0.003501366631909357,44.11634280660231,0.0012817962767948483,-0.9987182037232052,0.00041433084632538507,-6.755120203822498e-05,0.012962988859615393,0.002156202919786376,0.0006188319092176724,-0.9506105925914965
52.02020202020202,100,0.05,0.2,1,0.005028257853425963,43.10776868772281,0.0017631724897255725,-0.9982368275102744,0.0005434402180501147,-9.24567218044402e-05,0.012938083339849178,0.0029412086895692626,0.0008669233125856089,-0.9503625011881285
53.03030303030303,100,0.05,0.2,1,0.007112168092823584,42.099751587861206,0.0023897329945933295,-0.9976102670054067,0.0007024829008670257,-0.00012463407209665605,0.012905905989556961,0.003951063147668074,0.001196160967719742,-0.9500332635329944
54.04040404040404,100,0.05,0.2,1,0.009915721755408169,41.092454131422784,0.0031938028313792284,-0.9968061971686207,0.0008955988705101536,-0.0001655984942714261,0.012864941567382191,0.005230951672518493,0.0016267867367771175,-0.949602637763937
55.05050505050505,100,0.05,0.2,1,0.01363630465744714,40.0860737042238,0.004211877155377595,-0.9957881228446224,0.0011268839507695902,-0.0002170225447547265,0.01281351751689889,0.006830174583763647,0.00218229659956774,-0.9490471279011463
56.06060606060606,100,0.05,0.2,1,0.018510231815512534,39.080846621280855,0.0054845110895450815,-0.9945154889104549,0.0014002583873471486,-0.00028071820217717404,0.012749821859476443,0.008801440460414355,0.002889547838104996,-0.9483398766626091
57.07070707070707,100,0.05,0.2,1,0.024816735482218855,38.07705211484655,0.007056072754548616,-0.9929439272454513,0.0017193282715570314,-0.0003586115502654507,0.012671928511388165,0.011199929955877836,0.0037787832576222243,-0.9474506412430919
58.08080808080808,100,0.05,0.2,1,0.032881632522991366,37.0750160017863,0.008974355086113474,-0.9910256449138866,0.0020872454965557134,-0.00045271031114188206,0.012577829750511733,0.014082145542265745,0.004883561628825892,-0.9463458628718882
59.09090909090909,100,0.05,0.2,1,0.04308052875523205,36.07511388791754,0.011290047960444438,-0.9887099520395556,0.0025065722103975417,-0.0005650648731970784,0.012465475188456539,0.01750457452715639,0.00624058668907394,-0.9449888378116401
60.101010101010104,100,0.05,0.2,1,0.05584142245398693,35.07777377151529,0.014056078170157676,-0.9859439218298424,0.0029791556674338302,-0.0006977238060861881,0.012332816255567432,0.02152220355398963,0.007889430736312472,-0.9433399937644016
61.111111111111114,100,0.05,0.2,1,0.07164657980400979,34.08347791876431,0.017326830581871844,-0.9826731694181281,0.003506018985268917,-0.0008526851608890239,0.012177854900764591,0.026186931927008578,0.009872152890881584,-0.9413572716098325
62.121212121212125,100,0.05,0.2,1,0.09103357124770639,33.09276390010699,0.021157269043740243,-0.9788427309562597,0.004087272624269044,-0.0010318450976913016,0.011998694963962315,0.03154593793111232,0.012232816269240361,-0.9389966082314737
63.131313131313135,100,0.05,0.2,1,0.11459537874218628,32.10622469750046,0.0256019800237027,-0.9743980199762973,0.0047220504742437105,-0.0012369455520008703,0.011793594509652746,0.037640056453452704,0.015016912389158126,-0.936212512111556
64.14141414141415,100,0.05,0.2,1,0.14297950895090383,31.124507817608155,0.030714165335166178,-0.9692858346648339,0.005408473324676501,-0.0014695227370485223,0.011561017324605094,0.044502227453171776,0.018270704898198563,-0.9329587196025155
65.15151515151516,100,0.05,0.2,1,0.1768860752316015,30.148313373787857,0.0365446125050419,-0.9634553874949581,0.006143641283619966,-0.001730858278264441,0.011299681783389175,0.05215607315616768,0.02204050800096886,-0.9291889164997453
66.16161616161617,100,0.05,0.2,1,0.21706484071298027,29.178391129168226,0.04314067229284259,-0.9568593277071574,0.006923655469694626,-0.0020219346915941673,0.01100860537005945,0.060614657440786396,0.02637191760480141,-0.9248575068959127
67.17171717171718,100,0.05,0.2,1,0.26431124451750687,28.215536522871737,0.050545272584708686,-0.9494547274152914,0.007743668100783637,-0.0023433967561793203,0.010687143305474298,0.0698794740509957,0.03130901509909895,-0.9199204094016151
68.18181818181819,100,0.05,0.2,1,0.3194614620674048,27.260585730320628,0.05879599643452449,-0.9412040035654755,0.008597959002693853,-0.0026955201056048776,0.010335019956048741,0.07993970147132716,0.03689356476650174,-0.9143358597342123
69.1919191919192,100,0.05,0.2,1,0.3833865772862133,26.314409835438425,0.06792424953315587,-0.9320757504668441,0.009480035610438026,-0.0030781880846550303,0.009952351976998586,0.0907717520519903,0.04316422607583663,-0.9080651984248774
70.20202020202021,100,0.05,0.2,1,0.45698596841277617,25.37790821646398,0.0779545390267829,-0.9220454609732172,0.010382752769748177,-0.003490877606356479,0.00953966245529714,0.10233913185608844,0.0501558015518461,-0.901073622948868
71.21212121212122,100,0.05,0.2,1,0.5411800292993423,24.452001267249543,0.08890388157600637,-0.9110961184239936,0.01129844808889813,-0.003932654413712252,0.009097885647941364,0.1145926162919007,0.057898539617192935,-0.8933308848835212
72.22222222222223,100,0.05,0.2,1,0.6369023639025837,23.537622591751756,0.10078135406384559,-0.8992186459361544,0.012219088249313696,-0.0044021778182503,0.008628362243403317,0.1274707354403713,0.06641750985152932,-0.8848119146491847
